date,DEXUSUK,DEXUSUK_scaled,lag_1_scaled
2017-08-29,1.2937,0.254715318173806,0.2529525824078971
2017-08-30,1.2934,0.2541864974440333,0.254715318173806
2017-08-31,1.2888,0.2460779129208528,0.2541864974440333
2017-09-01,1.2972,0.26088489335448584,0.2460779129208528
2017-09-04,1.2972,0.26088489335448584,0.26088489335448584
2017-09-05,1.3013,0.26811210999471147,0.26088489335448584
2017-09-06,1.3073,0.2786885245901636,0.26811210999471147
2017-09-07,1.3094,0.28239026969857184,0.2786885245901636
2017-09-08,1.3211,0.30301427815970383,0.28239026969857184
2017-09-11,1.3173,0.29631588224925043,0.30301427815970383
2017-09-12,1.328,0.31517715494447396,0.29631588224925043
2017-09-13,1.3218,0.30424819319584007,0.31517715494447396
2017-09-14,1.3398,0.3359774369821964,0.30424819319584007
2017-09-15,1.3578,0.36770668076855273,0.3359774369821964
2017-09-18,1.3485,0.3513132381456021,0.36770668076855273
2017-09-19,1.3517,0.35695399259650973,0.3513132381456021
2017-09-20,1.3564,0.3652388506962807,0.35695399259650973
2017-09-21,1.3576,0.36735413361537095,0.3652388506962807
2017-09-22,1.3531,0.35942182266878175,0.36735413361537095
2017-09-25,1.3457,0.3463775780010576,0.35942182266878175
2017-09-26,1.3422,0.34020800282037733,0.3463775780010576
2017-09-27,1.3401,0.33650625771196907,0.34020800282037733
2017-09-28,1.3435,0.34249955931605847,0.33650625771196907
2017-09-29,1.3402,0.33668253128855996,0.34249955931605847
2017-10-02,1.3268,0.31306187202538327,0.33668253128855996
2017-10-03,1.3251,0.31006522122333857,0.31306187202538327
2017-10-04,1.3268,0.31306187202538327,0.31006522122333857
2017-10-05,1.3132,0.28908866560902524,0.31306187202538327
2017-10-06,1.3063,0.2769257888242551,0.28908866560902524
2017-10-09,1.3063,0.2769257888242551,0.2769257888242551
2017-10-10,1.3215,0.30371937246606695,0.2769257888242551
2017-10-11,1.321,0.30283800458311294,0.30371937246606695
2017-10-12,1.3174,0.2964921558258413,0.30283800458311294
2017-10-13,1.3304,0.3194077207826549,0.2964921558258413
2017-10-16,1.3285,0.31605852282742797,0.3194077207826549
2017-10-17,1.3182,0.2979023444385689,0.31605852282742797
2017-10-18,1.3183,0.29807861801515934,0.2979023444385689
2017-10-19,1.3181,0.297726070861978,0.29807861801515934
2017-10-20,1.3179,0.2973735237087962,0.297726070861978
2017-10-23,1.3201,0.30125154239379537,0.2973735237087962
2017-10-24,1.3124,0.2876784769962981,0.30125154239379537
2017-10-25,1.3252,0.31024149479992946,0.2876784769962981
2017-10-26,1.3181,0.297726070861978,0.31024149479992946
2017-10-27,1.3108,0.2848580997708443,0.297726070861978
2017-10-30,1.3195,0.3001939009342496,0.2848580997708443
2017-10-31,1.3281,0.31535342852106485,0.3001939009342496
2017-11-01,1.3257,0.3111228626828839,0.31535342852106485
2017-11-02,1.3068,0.27780715670720957,0.3111228626828839
2017-11-03,1.3067,0.2776308831306187,0.27780715670720957
2017-11-06,1.3145,0.2913802221047064,0.2776308831306187
2017-11-07,1.3152,0.2926141371408426,0.2913802221047064
2017-11-08,1.3108,0.2848580997708443,0.2926141371408426
2017-11-09,1.3133,0.2892649391856157,0.2848580997708443
2017-11-10,1.3133,0.2892649391856157,0.2892649391856157
2017-11-13,1.3101,0.2836241847347081,0.2892649391856157
2017-11-14,1.3128,0.2883835713026617,0.2836241847347081
2017-11-15,1.3165,0.29490569363652375,0.2883835713026617
2017-11-16,1.3197,0.3005464480874318,0.29490569363652375
2017-11-17,1.3222,0.30495328750220363,0.3005464480874318
2017-11-20,1.3241,0.3083024854574301,0.30495328750220363
2017-11-21,1.3232,0.3067160232681121,0.3083024854574301
2017-11-22,1.3291,0.3171161642869733,0.3067160232681121
2017-11-23,1.3291,0.3171161642869733,0.3171161642869733
